ID_REF,1007_s_at,1053_at,117_at,121_at,1255_g_at,1316_at,1320_at,1438_at,1487_at,1494_f_at,1552261_at,1552263_at,1552269_at,1552272_a_at,1552276_a_at,1552279_a_at,1552280_at,1552281_at,1552283_s_at,1552301_a_at,1552303_a_at,1552304_at,1552306_at,1552311_a_at,1552312_a_at,1552319_a_at,1552330_at,1552362_a_at,1552370_at,1552384_a_at,1552396_at,1552405_at,1552411_at,1552422_at,1552430_at,1552436_a_at,1552440_at,1552456_a_at,1552472_a_at,1552487_a_at,1552489_s_at,1552511_a_at,1552524_at,1552554_a_at,1552558_a_at,1552562_at,1552580_at,1552587_at,1552590_a_at,1552605_s_at,1552607_at,1552641_s_at,1552644_a_at,1552711_a_at,1552716_at,1552727_s_at,1552754_a_at,1552770_s_at,1552779_a_at,1552788_a_at,1552816_at,1552826_at,1552851_at,1552880_at,1552889_a_at,1552913_at,1552925_at,1552931_a_at,1552940_at,1552943_at,1552990_at,1553021_s_at,1553053_at,1553118_at,1553134_s_at,1553153_at,1553155_x_at,1553156_at,1553165_at,1553176_at,1553191_at,1553199_at,1553212_at,1553224_at,1553366_s_at,1553410_a_at,1553427_at,1553450_s_at,1553461_at,1553574_at,1553584_at,1553600_at,1553656_at,1553697_at,1553736_at,1553778_at,1553797_a_at,1553823_a_at,1553831_at,1553835_a_at,1553888_at,1553912_at,1553929_at,1554094_at,1554108_at,1554121_at,1554219_at,1554234_at,1554295_x_at,1554388_at,1554436_a_at,1554478_a_at,1554705_at,1554748_at,1554800_at,1554827_a_at,1554836_at,1554930_a_at,1555033_a_at,1555083_at,1555110_a_at,1555231_a_at,1555266_a_at,1555445_at,1555495_a_at,1555562_a_at,1555630_a_at,1555731_a_at,1555811_at,1555815_a_at,1555963_x_at,1556284_at,1556374_s_at,1556395_at,1556425_a_at,1556464_a_at,1556672_a_at,1556754_at,1556786_at,1556801_at,1556805_at,1556971_a_at,1557089_at,1557154_at,1557217_a_at,1557402_at,1557479_at,1557520_a_at,1557636_a_at,1557746_at,1557776_at,1557818_x_at,1557835_at,1557841_at,1557890_at,1558371_a_at,1558475_at,1558603_at,1558712_at,1558841_at,1559477_s_at,1559483_at,1560020_at,1560130_at,1560241_at,1560562_a_at,1560826_at,1560980_a_at,1561059_a_at,1561236_at,1561268_at,1561301_at,1561446_at,1561528_at,1561602_at,1561604_at,1561605_at,1561606_at,1561608_at,1561611_at,1561614_at,1561616_a_at,1561619_at,1561622_at,1561625_at,1561631_at,1561633_at,1561638_at,1561639_at,1561654_at,1561657_at,1561663_at,1561666_a_at,1561667_at,1561670_at,1561671_at,1561677_at,1561680_at,1561700_at,1561704_at,1561706_at,1561720_at,1561733_at,1561739_at,1561741_at,1561756_at,1561759_at,1561761_x_at,1561778_at,1561806_at,1561813_at,1561854_at,1561870_at,1561886_a_at,1561895_at,1561905_at,1561906_at,1561918_at,1561919_at,1561923_a_at,1561960_at,1561965_at,1561966_at,1561995_at,1561997_at,1562029_at,1562038_at,1562076_at,1562100_at,1562169_at,1562173_a_at,1562232_at,1562270_at,1562278_at,1562283_at,1562287_at,1562296_at,1562314_at,1562330_s_at,1562367_at,1562371_s_at,1562378_s_at,1562384_at,1562424_at,1562447_a_at,1562524_at,1562528_at,1562576_at,1562633_at,1562656_at,1562674_at,1562715_at,1562723_at,1562775_at,1562787_at,1562834_at,1562839_at,1562844_at,1562852_at,1562893_at,1562902_at,1562914_a_at,1562927_at,1562965_at,1562982_at,1563010_at,1563014_at,1563036_at,1563077_at,1563127_at,1563145_at,1563344_at,1563472_at,1563473_at,1563489_at,1563531_at,1563687_a_at,1563945_at,1564010_at,1564029_at,1564280_x_at,1564292_at,1564838_a_at,1564856_s_at,1565162_s_at,1565599_at,1565703_at,1565786_x_at,1565803_at,1565852_at,1565935_at,1566513_a_at,1566517_at,1566571_at,1566602_at,1566646_at,1566693_at,1566863_at,1566903_at,1567031_at,1567281_at,1567663_at,1567912_s_at,1568513_x_at,1568554_x_at,1568719_s_at,1568735_at,1569004_at,1569034_a_at,1569061_at,1569182_at,1569268_at,1569396_at,1569659_at,1569781_at,1569790_at,1569826_at,1570093_at,1570210_x_at,1570224_at,1570270_at,1570307_s_at,1570516_s_at,200635_s_at,200752_s_at,200786_at,200836_s_at,200845_s_at,200956_s_at,201007_at,201016_at,201217_x_at,201258_at,201377_at,201383_s_at,201496_x_at,201529_s_at,201530_x_at,201567_s_at,201726_at,201811_x_at,201827_at,201984_s_at,202209_at,202253_s_at,202314_at,202404_s_at,202447_at,202513_s_at,202529_at,202550_s_at,202654_x_at,202675_at,202757_at,202777_at,202945_at,203182_s_at,203328_x_at,203376_at,203508_at,203605_at,203796_s_at,204056_s_at,204075_s_at,204317_at,204544_at,204682_at,205019_s_at,205353_s_at,205424_at,205664_at,205694_at,205825_at,206080_at,206312_at,206425_s_at,206430_at,206506_s_at,206774_at,207447_s_at,207476_at,208224_at,208546_x_at,208646_at,208647_at,209451_at,209677_at,210203_at,210514_x_at,210555_s_at,210630_s_at,210783_x_at,211377_x_at,211461_at,211581_x_at,211585_at,211602_s_at,211616_s_at,212043_at,212612_at,label
GSM537330,11.18204744,8.654007946,11.5958136,10.78885867,9.970058164,10.30946487,10.79228985,12.2049361,9.631743521,10.90076534,8.693253861,10.37449038,11.6500843,11.17431936,10.11015777,9.247748902,12.28894086,9.13013339,13.14908676,10.03516385,13.43193046,9.539440501,8.807455504,8.673433177,10.91611213,11.32413119,8.993740373,9.341493924,9.395911421,11.4613048,12.22767896,8.997864651,8.201347533,12.26503648,9.772315517,7.651814762,10.69828511,6.898526493,9.542225797,9.049813947,8.316803778,9.1930834,8.399081988,8.477858005,8.60245118,8.687270543,8.329001258,9.151066514,10.38079431,10.40156079,7.890596437,12.67594014,7.824498488,11.95396318,8.978669939,10.19523093,9.954969612,8.006375137,9.993434873,10.89573808,10.57416766,10.27574582,10.43476306,11.42434831,9.542534552,7.943878843,7.975944004,7.61610939,11.06107929,9.84291654,7.738101014,10.89122419,8.282641791,8.345176407,10.70781845,7.69224087,7.522690241,7.141500563,10.22206341,9.41818497,9.784039983,10.65046907,9.232745137,11.02159082,6.730899137,11.04605827,7.095269462,7.253464831,9.337631952,7.766509474,9.178211382,12.73200963,6.984635787,6.324756422,7.186881257,7.694860227,9.629721345,8.486951915,7.741989329,6.839250553,10.91476271,8.470887801,10.28924242,10.34581845,11.62580356,8.883223622,7.660781259,8.049666061,7.402966954,10.90377414,10.44553973,8.435111643,9.159520545,8.353032196,8.847654762,8.943130453,9.799700225,8.023259165,6.215538746,7.770542164,6.278474989,4.808801339,12.95484652,7.809822821,6.899186979,6.91909912,8.042147929,7.248480592,6.787756549,7.899725655,6.796254582,6.57238193,9.711122636,8.629849046,7.153786591,6.148451009,5.622144377,10.09093693,6.615570861,8.783932898,6.517675356,10.18681731,7.072674805,9.625890459,6.469583108,8.863561282,5.383682994,8.611030257,10.12184677,12.53620999,8.82229264,5.703272816,7.752911812,7.838026243,5.696901813,12.53417372,7.615443237,6.040341708,7.963721648,7.416699048,7.817148882,7.783124014,8.205467118,12.65314121,6.756910777,5.217063292,7.028164115,8.715528261,8.699335059,6.747803419,7.248480592,8.643593439,7.442230549,4.751414819,3.983188601,3.161441685,4.83709722,5.061075744,4.196371759,3.389441227,3.763923019,4.498202657,4.214394285,3.821650092,3.808438991,3.567448535,4.875751362,3.783420155,4.607166562,4.60578139,3.881883879,4.842867698,5.953796967,4.262400197,5.098920483,6.194954932,7.889392693,3.631411617,4.219158404,6.794572995,4.107999565,5.302592205,4.344504494,5.063536787,3.894643593,5.318945303,4.8106179,4.965418924,3.129352641,9.497710202,4.787741002,6.097362576,4.178644666,5.188339811,5.353664925,4.262221102,5.639350714,3.095652308,5.944156744,5.182100962,4.381810534,8.597819816,5.069619756,5.368977829,6.948092886,7.363550173,4.385058586,3.633890452,4.300070676,4.090279322,4.138089758,6.176732658,6.444623058,5.869339974,6.88753533,3.10214342,9.067963975,3.889644428,6.044027846,10.92801547,6.033470773,6.720657648,4.079946409,3.6402916,6.13066299,5.972034542,7.095951872,4.64912959,6.752092388,7.202204971,5.836856067,4.727290365,4.372668257,3.48649705,8.235997093,4.98233587,7.920124522,5.231037473,5.409951283,4.830855521,4.839533874,8.210044818,7.319669614,5.228309918,7.788037592,7.006277047,5.208705934,4.960146231,7.177226284,3.64712918,7.896238457,5.928728175,5.73350279,8.587476844,9.19222071,4.687731757,3.597672025,5.200395913,5.550238496,7.581981863,5.538392099,7.381072975,4.471120956,7.010314783,8.419706664,5.992836474,7.639205685,5.22072889,6.446065449,6.696279656,6.247746009,7.481070795,6.001761421,7.375767168,3.637344562,4.584755124,4.43012342,8.53889374,5.090439354,5.28593375,5.542945567,6.064864143,6.359250513,3.611854095,9.033207455,7.461628035,3.331134375,5.687068263,5.390450682,6.235526501,8.671307487,7.128165563,9.496343775,8.991074103,10.02879676,6.411823711,7.494704293,4.352064753,4.298635288,4.80875478,9.429644706,8.889133436,4.829820058,6.04125304,3.046958121,4.703765216,4.852115986,6.469685073,12.11958669,5.727422726,5.265953781,8.283447222,7.002024621,8.073524955,6.924164492,7.06412829,5.91004776,6.402190484,4.638640206,4.735685202,7.162697272,4.696241081,7.279422238,10.40573466,6.506535653,8.88176283,5.701540371,6.080835867,4.77344265,7.837196714,5.793644694,4.127744789,9.427591928,8.996531884,6.22437306,5.478779976,6.621241527,3.807903899,5.152137942,8.508742661,3.46742562,5.929017456,4.45737699,4.007337594,7.61674574,4.714369596,7.618797344,3.829711964,6.473122495,4.76064226,5.782120656,5.49855146,7.515357736,4.53261098,7.23526563,7.684392105,5.281620462,7.188119917,5.21170564,6.127001925,4.20102672,9.366022926,4.066941431,6.822432468,4.054256503,7.262667589,9.046338562,4.567879514,6.044660095,9.697154385,10.11564011,5.591213226,6.227322056,7.392751757,6.224789113,5.689202384,8.825054163,4.5774541,8.677586148,9.52411921,1
GSM537331,12.05889929,8.570927803,8.078051196,10.84165751,8.926294779,8.541125393,10.28592502,11.92396692,8.738657178,11.0569197,9.598421354,10.47707774,10.92685561,10.04776954,8.360534386,8.455527418,11.4295234,8.351708231,11.82123971,9.850398127,11.67668553,9.83385151,7.086345447,8.856696644,9.979096179,9.813122833,8.855721108,7.607387179,8.006781802,12.20695345,10.37475588,8.580537652,7.343266131,10.92166841,10.65436975,7.445353666,11.09131618,6.195851453,8.267273676,8.456749145,7.551577053,8.753652385,5.895113018,9.274603482,7.92121771,9.313925177,6.687555596,8.911562446,9.376327624,11.47060268,8.168214191,11.86333421,8.479334059,10.14633434,9.314535891,10.85993416,9.269021276,7.824651754,9.296933596,9.753205406,9.672881456,8.996882449,10.88539756,11.08893129,8.889994118,7.114808571,7.420172941,7.403029103,9.873936672,11.3269483,6.497345144,11.67951487,7.37208511,7.805667425,10.34670613,8.69787346,9.650116452,6.051224387,9.008661483,8.282215695,10.20772674,9.89727705,8.950940102,12.23875577,6.193733766,12.49291984,8.426614092,8.663816746,8.520288982,9.190572833,8.575601325,11.83361701,7.627759493,6.933447846,6.531483188,7.134764351,9.919746202,5.631936838,7.184572831,7.94466442,11.72626118,9.028627213,8.301982098,7.36043535,11.67027842,8.472430291,5.813956142,6.813527595,7.447962152,10.60392004,6.635416305,9.75851514,8.364181745,7.513997804,8.027401285,10.66009496,10.4537812,7.182628826,6.45632798,8.258749902,7.113248341,5.172825224,12.35897006,7.768451636,6.444094128,5.264841846,7.193856664,6.477022434,11.50754956,6.884130311,5.685374566,6.130690466,8.780477569,10.20993798,8.228546219,5.936538697,4.842184984,9.909145104,7.281679592,8.7157513,7.516662685,10.07515301,7.116610588,8.379135541,7.039844278,8.189208366,7.264054784,11.35997809,9.950754327,9.013408106,9.267841712,7.456294966,6.659461887,7.692740987,6.917512525,10.91848549,6.937139865,9.178485953,6.981201442,6.564827778,10.316859,6.574709293,6.851716819,12.20220512,7.1229041,6.470787857,7.855851066,6.291374099,10.21227863,8.662480374,7.322551457,7.684654176,5.859448585,4.875203826,4.285518617,3.592914772,4.755312302,5.326532034,3.945754923,3.288633294,4.098444573,4.857802476,3.967711082,3.885713808,3.824955911,3.514608838,5.042434097,3.616558591,4.553257147,5.160326476,4.024868928,5.386611429,5.940650189,5.444046983,6.246819648,8.447097795,8.135692671,3.393006114,4.498798816,8.059852264,3.786149148,5.1665585,4.838733956,5.081477003,3.883489906,7.090640791,4.587125126,5.343044629,3.472557389,10.52587331,4.65895853,6.201537359,3.95989284,6.250169005,5.625447203,4.841989997,5.294164656,3.204519534,6.046657263,5.935665056,4.54527717,8.383530048,5.275625951,5.165817823,8.014023662,7.389563433,4.608451234,4.813721059,4.205433347,3.494372415,4.903054176,7.368477586,5.41932679,6.709203752,6.285973393,3.118380767,9.182419649,4.015526324,7.382418611,11.64149675,5.474543806,6.070176708,5.27323949,3.911489112,6.292328195,6.593605185,7.455569012,5.766658035,5.98356945,7.551348362,7.387626087,5.024509963,4.602710647,3.461736844,9.937045539,5.458755476,8.380172232,5.415675858,5.576630459,9.589670221,6.562231044,8.957643783,6.740530348,6.963246692,8.367554745,6.580366771,8.759340333,4.972574123,7.005079299,4.185518873,8.005604895,5.571756713,5.588677386,9.149233053,5.921048261,4.614288678,3.304875656,4.461148403,7.046885028,6.931340669,7.739179435,6.642777469,4.66385196,8.370357553,9.216080294,5.920297015,8.932400999,4.823265592,6.077620902,8.126418112,5.817135672,7.578975995,6.457479353,7.609464159,7.502607883,4.575444198,4.87936906,9.218267988,5.482531859,5.686974851,5.166524862,5.212603004,7.182615428,3.917693652,7.382463254,5.924086249,3.866027236,6.404401926,6.092099132,4.425792071,7.832678088,7.015920219,8.418842512,8.113771477,10.45193192,6.535620779,8.928486815,3.844788122,3.847537348,4.582426455,9.638675177,7.689490918,6.367614829,7.623604337,3.48905975,4.642805318,6.292107666,6.874217993,11.88779315,8.797410182,5.357785149,7.846642641,5.722094853,7.297876155,7.114505324,8.426791292,6.402625768,6.66645828,4.767670954,6.928566265,7.091692865,4.696689941,6.454176533,10.72272478,6.0559864,9.532265258,11.32258394,6.946345997,5.203894918,10.0785764,5.153322131,4.849433773,10.47073766,8.787638534,5.317652315,8.676202483,7.246468333,4.280629601,4.200921473,9.001034977,3.38189109,8.167330249,5.48660785,6.060946364,9.867334618,6.365450283,8.532360747,3.772100767,6.151761067,5.851182713,5.731168103,6.665546955,3.644538964,6.252180391,7.548067201,8.329273442,11.16362873,7.362641326,6.40859109,8.557605414,6.983212484,10.89777168,5.578984467,7.930682748,4.177042023,6.090447235,8.872145069,6.213040582,7.636730108,10.67722887,11.22811378,9.389268231,6.628290673,9.206933288,6.919133655,5.44737371,7.733068859,5.68360146,9.253717764,10.64291367,1
GSM537332,12.20760134,8.88127098,12.00316315,11.15447693,9.328659717,9.705434261,10.1458872,12.70236567,9.278909508,11.40036262,9.376962513,11.56201331,11.39744779,10.74130318,9.67405135,10.14132768,12.18120908,9.660477191,12.57196986,9.071846163,12.57421469,8.104925382,8.369559384,8.68926787,10.8475922,10.61972969,9.909190012,7.679248492,8.99625799,12.344355,11.95554936,8.461520656,7.833486921,12.16509521,10.59430407,9.600878401,11.39627684,5.649888427,8.747717532,9.180991712,7.570557364,9.166975931,8.085373796,7.670694858,7.853601813,9.329532579,8.309811951,7.692465212,10.04503844,11.3463421,8.539981186,12.30656019,9.545576659,9.235051975,10.25125401,6.495658653,9.399792645,7.931229568,10.3799368,10.38356845,10.91446462,9.805411702,10.91315016,11.11576097,8.146375703,7.608232198,8.196401824,8.361441986,11.58555883,10.12365176,6.920064458,7.479905289,7.800342428,7.15374132,9.178503499,7.970133368,7.786750825,8.406854314,8.686702758,11.12668536,7.681698098,9.821089081,9.696994163,12.31525236,8.06301126,12.63180828,6.626647329,8.106968283,8.657016294,8.903409447,8.94821303,10.2081129,5.566712103,5.423404893,7.955308509,6.934044719,10.05256487,6.970464629,8.504075761,7.173225217,10.39983123,6.102929087,10.52515429,6.450340522,11.56446532,9.544292619,7.090348804,5.145809831,7.790361798,8.043825473,6.243487683,7.042302931,9.408578276,9.291408588,7.503859403,8.496391173,12.16090779,8.593662292,6.519845438,6.320705219,5.668370776,5.419132873,12.47142222,7.186406066,5.080199849,6.172853673,7.938494226,5.220153472,8.978418902,7.760182957,5.952998221,5.676365575,7.075473245,7.932749098,6.165989799,7.566280393,4.786186152,11.34973531,5.890406521,7.368287642,6.167725231,11.33993443,7.965412523,9.676419407,5.450438887,8.923902898,4.219587654,10.00168037,8.635881312,12.47928966,8.024651662,4.653981798,6.692733915,5.102020347,9.411188393,13.24118335,6.750387766,7.100303746,5.101619164,6.221116107,12.400047,8.210112114,10.46553598,12.13756231,6.089413399,4.591675752,8.284604331,7.731856577,10.56432203,5.508231162,6.899615182,8.90802104,6.133005279,5.495921153,3.612293263,2.981126668,4.179371669,4.884583431,4.22138555,3.218259439,3.683703871,5.062083202,4.116278019,4.054391078,4.075270342,3.54820041,5.8901172,3.785267698,4.055559155,4.490130004,4.385864965,4.040618528,5.834496439,3.45810382,5.553405235,7.542303654,7.771985979,3.657363047,4.073598663,9.11207297,4.599336147,5.183018943,3.987076579,5.222813406,4.076047434,6.144706065,4.543444852,5.834000317,3.409619614,9.251293752,5.034473141,5.843826289,4.113749824,4.532311535,5.581492787,4.941609443,5.132103785,3.585179303,5.780036725,7.219974444,4.131909246,8.43406327,5.373358434,5.407387966,7.358601174,7.890183563,4.159437788,4.661696491,4.33347721,3.685661921,4.176875681,5.819033555,5.066436666,6.971819903,8.012403338,3.101723118,9.428086653,4.028968406,4.473838304,11.33435321,6.741645502,6.841530096,4.991301373,3.454377246,5.814880006,7.066572152,7.911986663,3.475810243,6.082610247,7.738417313,7.13354704,4.617487999,4.433144954,3.006620499,8.926706105,4.931160767,7.060683288,6.350126619,6.442413009,4.888616756,4.784954268,9.295712791,7.157136138,5.28980753,8.710350183,6.651689042,4.50880861,5.069766952,6.895566961,3.574599433,7.142540761,5.585191743,6.633568265,9.526743847,6.63269743,7.930192311,3.338687016,4.025485413,5.800297865,7.577959561,6.00059524,7.519631007,4.671838698,5.950030097,7.025875496,5.424470815,8.409842094,4.900261402,6.483304432,7.785705499,5.21903851,9.657925982,8.656117461,8.743988773,3.712168733,4.385196983,3.612293263,9.223535579,5.834162771,5.030428847,6.617462106,5.985446398,8.05601546,3.640175081,7.629882529,7.348587848,3.557588543,6.452591183,4.773193094,5.932987873,9.809792227,8.155206434,7.248312806,7.242721742,10.49890251,5.926489728,6.42513262,3.408545004,4.248608775,4.425742809,10.15504716,6.294967004,4.400452888,6.058997141,3.116746148,4.661523403,3.639441089,5.370412949,12.79530009,3.893513222,6.581031983,7.149842573,5.074523786,7.192791582,5.920652446,8.634205377,5.239102048,7.754197504,5.01593391,4.294694793,8.371444073,4.381474912,6.785056261,8.760120355,6.101333548,6.311014239,7.463607647,6.011772809,8.895582817,5.164843592,3.836736982,3.602716507,11.6015712,8.412084616,4.309012894,4.960824673,4.577917579,3.315524183,3.554473568,8.295540212,3.26750314,7.591037971,4.501133467,3.824807261,7.914500547,4.797995369,8.494209554,4.639617315,4.442326992,3.945814462,8.071242291,7.426919709,7.395489423,4.118313121,8.817144466,8.182984326,4.444048598,4.471188559,5.066436666,7.345895916,4.20044616,8.08097306,3.767360822,7.608404806,3.53064921,5.64116975,7.385666889,6.264878894,5.23293707,10.39544289,11.26709086,4.672494423,5.974763894,8.415521277,6.363705641,5.779687126,8.974140417,4.366214864,9.455260142,9.140912995,1
GSM537333,10.10776161,9.669961284,11.52090695,9.931037961,8.992218311,9.969552761,9.541108789,11.43061019,9.14319428,10.31775331,7.723140712,10.41613014,10.67640503,11.4085233,9.716843091,9.327927566,12.05740946,9.037387606,12.37959123,9.652768639,13.39635659,9.909933942,7.929201256,8.918833181,10.64483325,10.18015035,8.926582802,9.25373522,9.077022622,11.60172344,11.72765526,9.799182992,8.482766741,12.32913335,10.46654272,8.247962612,12.22135498,7.445761479,8.47790864,8.253618536,8.531350353,8.089442533,7.289172686,9.82087511,7.063838256,9.3309397,8.12566967,9.679388854,10.13292058,11.88577057,6.692567617,10.46292803,9.451311557,12.50704429,9.522234312,6.3363419,9.586579558,8.491605106,9.739168873,10.62750548,10.061506,9.357267539,10.46224676,11.57493804,10.98297842,7.676991343,8.164963271,9.115745451,11.6774188,10.8375797,7.422312229,10.0746593,8.396771873,7.949510466,10.76055043,8.446574278,5.783565823,8.723760717,8.820007572,9.544870588,9.434380468,10.60402936,9.05790719,11.43890031,7.973479661,12.13017148,9.82241629,9.631189415,10.11344585,9.240652973,8.646217309,11.67225361,6.691018212,7.431680392,8.447045842,8.205129037,9.111603583,6.872656649,8.095591412,9.002732655,10.21468984,7.819786214,9.794575104,9.762377973,10.46222365,9.424624084,6.675715168,7.00477064,9.209053357,10.57521855,8.162006805,8.88714939,8.331879447,7.795169933,8.169011785,11.2447215,8.21993111,7.69181958,7.547658809,7.63237166,6.596884814,6.762312015,12.74498345,5.964214979,5.666335879,4.641107233,7.104157076,5.735623395,8.196935891,8.380604161,7.708644968,6.9444054,9.704131122,10.38872168,6.406714842,6.715545871,7.94359368,10.89478374,6.596884814,7.590354641,5.315360481,13.18171155,7.536259637,8.654608475,7.019493011,8.795095715,7.557247144,10.4046971,9.301387577,11.63695233,9.200580062,7.084780267,6.180702078,5.356370649,7.588572263,11.95611061,7.940460978,8.696178909,7.009364941,7.887413415,12.74690508,7.984858873,7.195429511,11.16206482,8.589965928,8.635559256,5.479727165,7.993064551,7.609642981,4.564290999,8.956127811,12.45071424,5.319451395,4.491711828,3.494583166,3.323501549,4.635252665,5.081897899,4.001572094,3.770382398,3.508935714,5.737742432,4.093005733,3.834066853,4.336183934,4.172622331,4.554530926,4.270585478,4.590416192,4.974268179,3.572209301,4.809886801,5.344322529,3.974404184,5.259707645,6.226039853,8.015198727,3.542291828,4.29367181,8.032683787,5.859638108,5.096277814,4.187806362,4.958032499,3.956118084,6.20679655,4.769501875,4.990545219,3.444635528,9.343763538,4.741886074,5.486400062,4.493598849,4.298423434,5.306254381,4.251320202,5.137776073,3.237934627,6.19863111,6.866847681,4.227636978,8.257345205,5.044137473,5.234807514,7.128297893,7.22175426,4.548334474,4.218663465,4.170447742,3.562394488,3.81239288,5.138068848,5.346848006,7.690003277,7.311735628,3.188295151,8.193276244,3.836116379,4.702828124,10.29744264,5.276386235,4.984794016,3.956757771,4.451938426,6.082265497,5.345931296,7.764881299,8.59483116,5.57497739,6.94652393,6.667049272,4.596680084,3.989293206,3.176684023,8.098978891,6.461555273,8.52054538,4.949543605,5.219236133,7.507456702,4.786088232,8.064034464,6.124333848,4.733404757,7.355567301,7.202908409,4.174211114,4.770142992,7.446088755,3.999850475,4.253845495,5.243268142,6.054714519,7.740315706,6.432734979,4.3007963,3.353213116,4.227435268,7.557108769,4.620412768,3.828116487,5.2398945,4.25199089,6.469201959,9.006402009,5.510912159,7.636944639,5.00087665,6.24572083,6.734562137,4.468261177,8.53986888,5.782417782,8.863863302,4.016566384,4.196693622,3.504095006,8.368975713,5.023252277,5.16716247,4.70405183,8.354728863,7.83897949,3.679089312,9.466106815,7.88110127,4.124063284,5.500962075,6.930549821,5.86237434,6.675106142,7.689261502,9.552699823,9.151060398,10.70382502,4.697796678,6.948811903,5.743576618,4.926212091,4.646049433,10.17291419,8.867112311,4.996772126,6.651117257,3.387529696,5.002665756,4.564009911,5.408763753,12.32265075,3.719904767,5.130497908,8.125333672,11.13117483,7.913318453,6.207894754,7.445895032,5.611240772,5.93872801,4.64369344,5.554215422,7.009383951,8.342636301,7.670941861,10.7870565,6.414929189,9.389477089,6.66767054,7.341907062,5.723987291,7.715492118,4.506997258,3.50582914,10.40188522,7.316506303,10.63304186,5.989766219,6.560088088,3.365486375,9.869072945,6.303734205,3.398548674,4.783865496,5.130677175,4.442814924,8.050411246,4.986758449,8.771293151,3.727298659,6.32366798,4.652842024,5.424224634,6.580487709,3.916050169,4.367658639,7.093678831,6.177331929,5.062996253,7.298840261,6.977094407,6.27669445,3.590877979,9.516827257,3.755553252,7.122934383,4.160970293,7.670530476,9.723298671,5.554886597,6.955116695,9.918542004,11.34209142,9.102809899,6.592707195,8.624147947,5.925591381,6.856468708,11.26411019,5.386560672,9.393032415,9.602141554,1
