ID_REF,222549_at,225806_at,212942_s_at,230875_s_at,204700_x_at,201479_at,209434_s_at,218252_at,212160_at,219177_at,227475_at,214193_s_at,228754_at,204699_s_at,201111_at,222500_at,212686_at,228280_at,204127_at,223096_at,225295_at,209433_s_at,222608_s_at,223381_at,224714_at,225520_at,218512_at,225439_at,204702_s_at,203213_at,236471_at,204170_s_at,201013_s_at,208152_s_at,213320_at,224654_at,205135_s_at,210766_s_at,1553979_at,218239_s_at,219787_s_at,203284_s_at,201014_s_at,201506_at,227140_at,227801_at,201478_s_at,222843_at,227220_at,209627_s_at,229215_at,203957_at,201112_s_at,222740_at,224610_at,221514_at,201292_at,201406_at,224721_at,210559_s_at,202370_s_at,226254_s_at,218768_at,204905_s_at,204286_s_at,200037_s_at,213959_s_at,218875_s_at,219037_at,225470_at,204023_at,221652_s_at,206550_s_at,217850_at,225676_s_at,221923_s_at,227790_at,204528_s_at,223403_s_at,223229_at,219494_at,225904_at,201139_s_at,204146_at,218889_at,223556_at,205053_at,204033_at,209891_at,225082_at,228401_at,221513_s_at,202666_s_at,225060_at,203961_at,221685_s_at,218712_at,224523_s_at,218882_s_at,1552619_a_at,201873_s_at,207165_at,201872_s_at,203362_s_at,211951_at,213864_s_at,233080_s_at,218842_at,201624_at,226438_at,218557_at,218594_at,200826_at,227928_at,213459_at,242787_at,201947_s_at,225399_at,223151_at,225438_at,204405_x_at,224428_s_at,224713_at,214662_at,203316_s_at,209642_at,200834_s_at,203962_s_at,222685_at,203256_at,217106_x_at,203214_x_at,202431_s_at,218595_s_at,209172_s_at,218710_at,201091_s_at,225291_at,219000_s_at,211953_s_at,214708_at,204822_at,225866_at,238075_at,204489_s_at,1555758_a_at,233341_s_at,211952_at,235436_at,219303_at,228033_at,218244_at,213427_at,200082_s_at,218104_at,215136_s_at,225547_at,205361_s_at,218355_at,227517_s_at,201930_at,242905_at,227921_at,228378_at,213097_s_at,225240_s_at,236641_at,218238_at,225036_at,236026_at,225991_at,205395_s_at,201177_s_at,208752_x_at,225190_x_at,209317_at,210802_s_at,201923_at,204641_at,225748_at,212063_at,229899_s_at,224915_x_at,201291_s_at,59631_at,212502_at,224903_at,219918_s_at,206316_s_at,203367_at,209835_x_at,235476_at,212378_at,207502_at,219669_at,209612_s_at,209613_s_at,230788_at,205200_at,207003_at,219909_at,211494_s_at,1552296_at,241765_at,1559977_a_at,229337_at,205945_at,243403_x_at,219267_at,1554522_at,205861_at,205464_at,219230_at,220435_at,239273_s_at,223754_at,220075_s_at,206100_at,220266_s_at,207504_at,217546_at,202037_s_at,209420_s_at,232245_at,206784_at,212601_at,226177_at,235706_at,205125_at,235019_at,233514_x_at,229241_at,1552367_a_at,564_at,209735_at,237530_at,226333_at,229839_at,207530_s_at,206208_at,228195_at,224836_at,40562_at,204509_at,210106_at,209147_s_at,205757_at,205392_s_at,222722_at,1559884_at,234296_s_at,231698_at,206209_s_at,222937_s_at,206818_s_at,207140_at,217207_s_at,1554795_a_at,1558324_a_at,201751_at,205480_s_at,202036_s_at,1555480_a_at,205950_s_at,242317_at,204248_at,239272_at,220074_at,228706_s_at,233938_at,1557119_a_at,209453_at,211317_s_at,213766_x_at,206198_s_at,214142_at,209019_s_at,233882_s_at,210739_x_at,211862_x_at,211272_s_at,1555490_s_at,204719_at,226519_s_at,232488_at,223942_x_at,218218_at,222043_at,209074_s_at,229276_at,202731_at,228232_s_at,208335_s_at,205593_s_at,227969_at,232739_at,219460_s_at,209633_at,220023_at,219103_at,221188_s_at,233527_at,202366_at,214598_at,214679_x_at,209373_at,229693_at,208485_x_at,220291_at,201739_at,239994_at,244417_at,213944_x_at,207980_s_at,223587_s_at,219398_at,232072_at,204263_s_at,202796_at,209508_x_at,215100_at,1555203_s_at,235849_at,205102_at,213261_at,220454_s_at,208300_at,229385_s_at,241230_at,213042_s_at,236313_at,226010_at,220267_at,1564323_at,220276_at,209632_at,233269_at,209874_x_at,237450_at,225840_at,216230_x_at,201557_at,209687_at,214665_s_at,240157_at,204368_at,229369_at,226793_at,1554246_at,201651_s_at,221164_x_at,219796_s_at,209018_s_at,224627_at,230830_at,211776_s_at,1566472_s_at,241359_at,220026_at,210549_s_at,207735_at,1554027_a_at,202891_at,241763_s_at,226198_at,223921_s_at,241436_at,222571_at,220494_s_at,202017_at,211316_x_at,235145_at,210205_at,213071_at,212593_s_at,220734_s_at,229579_s_at,229063_s_at,226353_at,205154_at,202452_at,225258_at,213716_s_at,37152_at,203908_at,236098_at,1554384_at,1553559_at,210735_s_at,218124_at,207432_at,1561589_a_at,233565_s_at,226489_at,203986_at,227782_at,237400_at,213157_s_at,1555483_x_at,206429_at,206955_at,202364_at,221122_at,220421_at,202730_s_at,213451_x_at,225020_at,213407_at,204697_s_at,218547_at,202456_s_at,1554523_a_at,242600_at,212594_at,240389_at,232704_s_at,221305_s_at,207643_s_at,208735_s_at,230282_at,227189_at,1557275_a_at,222272_x_at,206189_at,222006_at,201670_s_at,223196_s_at,219954_s_at,207080_s_at,219368_at,201749_at,243611_at,222812_s_at,209763_at,209791_at,213030_s_at,219722_s_at,1554691_a_at,211848_s_at,210301_at,241910_x_at,207251_at
GSM537330,11.18204744,8.654007946,11.5958136,10.78885867,9.970058164,13.26515873,10.30946487,10.79228985,10.9790911,8.665529756,12.2049361,9.631743521,10.90076534,9.266717154,12.01148539,9.912087538,8.693253861,10.37449038,11.54794306,12.93097631,11.6500843,10.18897691,11.17431936,9.72161877,11.39129377,10.11015777,11.87518969,11.02359906,9.247748902,12.28894086,9.13013339,13.14908676,12.0547003,12.54066864,10.15064649,12.22889729,8.439419085,12.73761311,11.2755012,11.01699102,11.69339506,10.03516385,11.29650722,13.43193046,9.539440501,8.807455504,11.63297916,10.26789246,10.14098079,8.673433177,10.91611213,9.00710874,12.84321886,9.861066251,12.50418291,11.32413119,12.1206425,13.92049654,9.117673898,10.43398178,11.64838403,12.46543901,11.74283377,11.33317795,8.993740373,13.13651938,6.709599686,9.14971883,10.68216924,10.49435586,10.49139077,11.14426798,8.921629525,11.04669615,11.28063801,13.1333828,8.192670259,11.49009407,10.05741563,9.463584526,9.341493924,9.858101466,10.9784657,11.19878182,10.97561311,9.395911421,9.563399057,10.2810419,8.485087247,10.7344462,9.188304945,10.35086546,10.85209902,10.81212139,11.4613048,9.522488309,7.657365321,10.33999583,11.35843869,8.262916525,11.0913939,11.67181286,11.14708349,12.22767896,12.52534049,12.17504286,11.5822086,8.540130255,10.09504269,8.997864651,10.47468914,10.71465828,12.41365395,8.201347533,10.07655751,7.332737132,13.41467577,9.023302738,11.63891225,8.893913224,11.05092832,12.26503648,10.765724,10.07165423,12.7242325,9.620273752,14.37182357,9.772315517,10.3074036,7.651814762,11.0407761,9.959887943,10.69828511,11.13020555,9.475405737,10.39045857,11.78522476,11.14830458,9.606891896,11.67446416,6.898526493,9.624796842,11.84550231,7.98733545,10.20755907,9.015342328,9.110708007,9.485774001,7.826429026,10.61666652,9.542225797,9.61119198,10.2012721,12.86537864,9.604966904,10.32257715,11.74743928,11.15975043,9.761152792,11.77480313,11.80355352,6.817504209,9.049813947,8.316803778,11.48611278,9.403149664,9.04858937,9.787293514,12.60725486,8.455443934,9.535960124,9.881497734,11.91374432,12.28248441,13.09690308,10.32081066,7.12802301,13.370174,9.851162501,10.24333489,12.06924984,9.1930834,12.49787961,11.02681696,7.486914711,9.693528901,10.54553679,10.65063723,8.02412229,8.887405971,9.396674043,8.399081988,10.41304872,4.269750121,6.233710102,3.983188601,3.161441685,4.83709722,5.061075744,6.382395639,4.196371759,4.405284731,3.830452524,3.389441227,5.787527578,4.0881201,3.763923019,4.740133959,4.498202657,3.474572675,4.713311768,4.214394285,3.821650092,3.656409047,3.808438991,5.477014565,3.737677582,3.567448535,4.875751362,6.181922564,3.783420155,4.607166562,6.071557767,4.617265067,4.370875957,6.958599105,9.187061497,4.728383036,7.601650739,4.60578139,3.881883879,4.252906958,3.831261823,7.678958837,4.842867698,3.107065129,5.953796967,4.262400197,4.485045401,4.912539084,5.098920483,6.194954932,7.514340687,5.123176086,5.386867985,7.889392693,4.23732476,6.552583711,3.631411617,3.455949282,3.041937862,4.451041167,4.885858562,6.341380948,5.829946747,4.446142502,6.889422979,5.042613599,5.345438042,8.844082401,11.16619214,4.219158404,4.786661219,5.985315663,6.794572995,5.973227224,4.107999565,5.223826004,5.501487143,6.347434699,7.256237549,7.032619361,3.812327514,8.701333515,3.66682119,5.302592205,7.405275105,4.85260048,5.029830991,4.772228886,3.682472413,5.524496918,4.344504494,6.201763438,7.060644307,5.063536787,5.966683744,3.894643593,4.291907153,4.810145423,5.318945303,4.837396532,4.8106179,4.68646628,4.965418924,4.910067929,8.598942754,6.199371724,4.989753799,4.601059416,5.678399204,3.539854816,6.213192771,3.129352641,7.034328057,7.323004292,5.090652672,5.143653311,6.440767482,9.497710202,4.787741002,4.34313019,8.514409641,3.694824366,4.475606362,6.255766068,4.397907171,6.394815515,5.503917743,5.555950756,3.772537767,4.156436716,6.097362576,7.275634894,5.611739936,5.187055547,5.990078453,4.042823973,5.307481835,3.957117687,4.290381072,6.610258493,4.178644666,3.293084775,3.316388805,4.128208844,3.806733841,7.297171824,4.054463485,5.991869151,4.220539385,5.825397649,5.188339811,9.869251126,5.6839421,6.394061436,5.993610057,6.861936354,4.487873956,10.48012323,5.353664925,6.003089639,7.534316624,7.755007517,6.416194742,4.262221102,5.639350714,6.233454741,3.547110782,3.408423905,4.448650835,3.330627639,7.529827033,4.140308436,5.963973527,6.840758745,3.095652308,5.944156744,5.182100962,4.259149422,6.608773307,6.971464264,6.570238892,4.408219908,10.57656227,7.19727106,5.550586722,6.147870139,10.15621399,5.904224428,6.089057498,9.2464412,5.770881338,8.041721381,4.381810534,6.213192771,3.751281675,4.900595801,4.893865096,8.597819816,5.069619756,3.997433348,7.792573346,6.794572995,7.34761709,5.659641344,6.10619506,5.84339693,5.56737165,5.824475456,5.700662398,9.151859354,4.93176585,5.368977829,6.948092886,5.492737368,5.447855916,7.664806361,3.843607938,7.230766067,5.733285687,5.077243676,4.09320042,7.160653532,5.028497243,4.154095646,3.887806707,7.862633975,7.60370445,6.771525957,5.610325353,4.64792567,5.982649534,3.757265975,7.676209921,7.363550173,5.817210833,4.415708447,3.722060898,3.208101298,6.604602502,4.106551517,4.144784887,4.385058586,7.163496669,6.133836087,6.409016661,6.471690366,5.407069999,5.771060145,6.579975696,4.020783328
GSM537331,12.05889929,8.570927803,8.078051196,10.84165751,8.926294779,12.31549486,8.541125393,10.28592502,10.30147795,8.465989639,11.92396692,8.738657178,11.0569197,8.343203942,11.1270624,8.686882211,9.598421354,10.47707774,10.49868874,12.05005201,10.92685561,8.744249049,10.04776954,8.394703958,10.97578212,8.360534386,10.605038,10.49635122,8.455527418,11.4295234,8.351708231,11.82123971,10.60942556,11.3816109,9.7053863,11.42288646,7.884775731,12.1163855,10.32432277,10.43705338,10.14417269,9.850398127,9.490514466,11.67668553,9.83385151,7.086345447,10.64575133,10.25482824,9.327674889,8.856696644,9.979096179,9.289932198,12.38931081,8.683025249,10.81846429,9.813122833,10.77300132,13.47767487,8.835353149,9.209381569,11.21300244,11.16272545,11.18968238,10.59908947,8.855721108,12.97521825,5.816907627,8.126041228,9.100592368,10.03219525,9.036289421,10.62248316,8.561450909,10.56014963,10.66987378,12.2210977,7.230518346,10.85353487,9.045417073,8.178777101,7.607387179,9.294832744,10.59429458,10.46980418,9.785110978,8.006781802,9.009884037,8.057994819,7.897171106,10.54065385,8.618463118,8.782622133,10.16829921,11.19002035,12.20695345,8.531925268,7.106659243,9.012276943,10.52145279,7.258312309,9.894387151,10.72003785,9.5021365,10.37475588,11.88722414,11.53454028,11.19118597,8.505298622,9.57144124,8.580537652,10.26580329,9.376564959,12.08435668,7.343266131,9.091438394,5.839997473,12.9536352,8.276977038,10.68128115,8.181589611,10.65683549,10.92166841,10.3138514,9.45039711,12.18900143,8.479801804,14.26060864,10.65436975,10.37803274,7.445353666,10.78779649,8.662254665,11.09131618,9.75960462,7.954970112,9.636480294,11.24836918,9.934152114,8.482067431,10.80941631,6.195851453,8.308667488,11.39755346,7.620702419,8.483827625,7.751486628,8.332898687,8.878121843,7.645864302,10.87995426,8.267273676,9.797216274,9.886725295,12.06962145,9.179409943,10.04461515,11.10759864,11.60181629,8.442196943,10.96593011,10.23727043,6.454414163,8.456749145,7.551577053,11.07935038,8.983346719,7.611238965,9.422514974,12.66958579,8.386558792,9.265300822,9.011936359,11.42673145,11.58741441,12.85726698,9.496990891,7.14043206,11.45214154,8.129842742,9.076348039,11.42907213,8.753652385,12.05506621,9.964037258,7.586291514,9.15768548,10.19120231,9.482982108,7.486070956,8.263181585,7.122334382,5.895113018,9.761088641,4.445342771,5.655225775,4.285518617,3.592914772,4.755312302,5.326532034,7.171291874,3.945754923,4.569010459,4.038614196,3.288633294,6.167568367,4.79915571,4.098444573,4.761801949,4.857802476,3.234875955,5.039654174,3.967711082,3.885713808,3.801130656,3.824955911,5.326513686,4.337492465,3.514608838,5.042434097,6.137158536,3.616558591,4.553257147,6.63238523,4.950226732,5.808421035,7.683107908,9.646874317,4.93571756,7.728989376,5.160326476,4.024868928,4.534980634,3.790835501,7.801181727,5.386611429,3.235510747,5.940650189,5.444046983,3.919465177,5.000662714,6.246819648,8.447097795,7.760056953,5.137014709,5.614156125,8.135692671,4.868032521,6.463654865,3.393006114,3.456607864,3.298248313,4.694913118,4.843737863,6.254749222,5.866513117,4.538634409,6.396623414,5.269184701,5.334838539,9.022796169,11.51271911,4.498798816,5.702865533,6.400557444,8.059852264,6.381239367,3.786149148,6.062722547,5.53422611,6.309582904,7.37036805,6.750949101,3.977875372,8.540882291,3.705110884,5.1665585,8.274953138,4.427171434,5.054736389,5.640793063,3.791515664,5.628350311,4.838733956,6.739307075,7.019806136,5.081477003,7.334944071,3.883489906,4.542953782,4.872889812,7.090640791,4.691928528,4.587125126,4.534695076,5.343044629,4.633518675,8.917985156,7.230192157,5.386701808,4.268513374,6.0929967,3.298071291,6.319163694,3.472557389,7.064154133,7.038090644,5.679047218,5.276930924,6.205842478,10.52587331,4.65895853,4.541968228,8.246252289,3.56283766,4.152661369,6.472428792,4.393803771,6.737322576,5.757288016,6.244165185,3.88200991,4.585605215,6.201537359,7.113248341,5.585039783,5.135800137,6.014017676,4.258461703,4.928472617,3.814418717,9.245648307,6.626106097,3.95989284,3.315333053,3.48583137,4.881084734,4.32678662,7.056880461,4.297015382,6.121988664,4.478364615,5.829018199,6.250169005,10.28414206,5.343925612,6.708621862,5.971751403,7.722124046,4.96316426,9.952546153,5.625447203,6.555370924,8.335166786,7.378501101,5.891007965,4.841989997,5.294164656,8.486684659,3.48211141,3.497499622,4.003583238,3.569154123,7.061720377,3.722570837,5.711475734,6.42550708,3.204519534,6.046657263,5.935665056,3.986821324,7.173191673,6.777577569,6.605290383,4.462988633,11.56260581,7.353351641,4.972963664,6.60130532,10.12816381,5.636835162,6.546817352,9.850706342,6.484414406,7.884068885,4.54527717,6.249849896,3.524905347,5.050632995,4.643653589,8.383530048,5.275625951,4.439342142,8.396999328,6.801669474,6.852047785,6.702359896,4.671381607,5.822725536,5.732428094,5.888274057,5.543269087,9.369586604,4.756671834,5.165817823,8.014023662,5.385470094,6.22956281,8.210523249,4.259321031,7.804903694,5.573871932,5.494186711,4.334406834,8.418186102,8.186722422,4.372370742,3.762026516,7.520532631,7.339991029,6.743568135,5.615467021,5.773492239,5.802214135,3.611649071,6.948018398,7.389563433,6.229175868,4.298404186,3.517168527,3.35104652,6.699293728,4.062478195,4.64282397,4.608451234,7.179010927,7.209484805,6.449631771,6.180758558,5.519771773,5.899706441,6.402625768,4.200473671
GSM537332,12.20760134,8.88127098,12.00316315,11.15447693,9.328659717,12.53940326,9.705434261,10.1458872,10.97528834,9.780647616,12.70236567,9.278909508,11.40036262,8.478657542,11.51695981,9.307808207,9.376962513,11.56201331,10.57704034,12.61496652,11.39744779,8.567964012,10.74130318,9.034919849,10.62002844,9.67405135,11.09039338,10.33409897,10.14132768,12.18120908,9.660477191,12.57196986,11.91530421,12.1862875,10.01800494,12.1670707,8.332299265,11.74790969,10.92514063,11.34266108,11.56840406,9.071846163,10.8755372,12.57421469,8.104925382,8.369559384,10.86732214,9.810074569,9.216336066,8.68926787,10.8475922,8.978687613,11.85823367,9.246854081,11.35826419,10.61972969,10.29012347,13.51309746,8.224666648,9.174375429,11.96616903,12.47931097,10.92466441,10.92109561,9.909190012,13.40639856,6.648349841,8.634732713,10.06014834,9.935814857,9.937851145,10.90940881,8.57641383,11.05733347,10.80737433,12.56636757,7.267455612,11.53392427,9.555200717,8.633299951,7.679248492,8.994185963,10.5985636,11.01054364,10.56544342,8.99625799,9.155004683,10.35017798,7.861090455,10.47285207,9.351540877,9.515343554,10.64329169,11.81380274,12.344355,8.702653399,7.178998173,10.09211965,10.10361703,7.859805233,10.59013603,11.45690991,10.58800171,11.95554936,12.28834525,12.18498163,10.53185282,8.548336243,10.02147906,8.461520656,10.63523508,9.588559977,12.13473909,7.833486921,9.230434729,6.563131013,12.89337982,8.820334231,11.42729853,8.70035904,11.2758467,12.16509521,10.20550294,10.02155421,12.30894028,8.195530819,14.33291304,10.59430407,10.78591702,9.600878401,11.37507218,8.777390955,11.39627684,10.24535241,8.121508974,9.321452453,11.40984507,10.45030724,9.050271314,11.24954117,5.649888427,8.645698421,11.54871805,8.36822816,10.18293984,7.141103758,8.898627324,8.914830952,8.252114296,10.08299852,8.747717532,9.924447427,9.918763772,12.20009107,9.698586828,10.23194952,12.1927475,12.38723935,8.965062962,11.16655577,10.74267006,7.779319407,9.180991712,7.570557364,11.25471364,9.911554966,8.297355572,9.987976062,13.04674869,8.884997617,9.663949774,9.128837407,11.83431881,12.30737722,13.07372791,9.995282601,7.413620767,12.67362089,9.217566651,9.684648588,11.71397458,9.166975931,12.5619962,9.522902465,7.413352229,9.703713518,10.68166157,9.345046268,7.772496907,8.424872289,8.284604331,8.085373796,9.879226532,4.117781592,5.687014149,3.612293263,2.981126668,4.179371669,4.884583431,6.552436609,4.22138555,4.458498187,3.619135395,3.218259439,5.906392862,4.526695669,3.683703871,4.605942005,5.062083202,3.55712589,4.605481934,4.116278019,4.054391078,3.668155519,4.075270342,5.191853966,4.102150542,3.54820041,5.8901172,6.029376772,3.785267698,4.055559155,6.863949096,4.358090824,4.97945074,8.096981204,9.696422906,4.642060452,7.797478183,4.490130004,4.385864965,4.089090772,4.076828447,8.724241629,4.040618528,3.040319598,5.834496439,3.45810382,4.505594352,4.310924859,5.553405235,7.542303654,8.403942653,4.925489999,5.459414803,7.771985979,5.617018135,6.399352227,3.657363047,3.35733374,3.821568582,5.059936945,4.273480371,6.007188606,5.863314223,4.596573665,6.419482904,5.018347267,5.210443516,8.496715441,10.93781499,4.073598663,6.231135193,6.061720597,9.11207297,7.649466891,4.599336147,6.502074543,5.437745709,6.217685472,7.608726236,7.205872694,4.390028416,9.590817208,3.49878503,5.183018943,6.88060211,4.584718546,4.841203503,5.113648932,3.931057384,5.725132033,3.987076579,6.916877355,7.434262663,5.222813406,7.163367977,4.076047434,4.016825908,5.921580635,6.144706065,5.831192994,4.543444852,6.480071449,5.834000317,4.495525232,8.754475348,7.845194382,5.51615957,4.638071017,6.095413593,4.597816936,6.551751372,3.409619614,8.062965851,9.870562243,5.551053394,5.236409252,6.695355668,9.251293752,5.034473141,4.436701395,9.158787736,4.292386156,4.181205763,6.295822823,5.098767864,6.527834375,5.560108368,6.477474707,3.591733468,4.378463891,5.843826289,8.25710034,5.465973684,5.008316371,6.991118097,3.98174998,5.065986439,3.900166083,5.510905267,6.7671879,4.113749824,3.391241969,3.697406872,4.542056947,3.845240077,7.127898805,4.498609464,5.692429392,4.206317652,5.840753688,4.532311535,10.85316752,5.321267147,5.924440583,6.534423905,6.87398731,4.989710485,10.66299031,5.581492787,6.826024305,7.559704694,8.390414379,8.491928305,4.941609443,5.132103785,7.276484841,3.267304391,3.422794468,4.257129664,3.391241969,7.692848525,4.100600938,6.683874053,6.704295271,3.585179303,5.780036725,7.219974444,4.269994384,7.566979672,7.101592081,6.981217241,4.308802117,10.83800599,7.057850382,5.355606639,7.607981934,9.249006329,5.636468994,6.64538457,10.23450404,5.713745261,8.815540485,4.131909246,6.247152949,3.91972264,5.664952017,5.631232096,8.43406327,5.373358434,4.145024646,9.357902532,7.41051275,8.275406462,5.664097455,6.5081789,5.895641926,5.929180777,6.509050796,5.632360601,9.73503445,5.0343573,5.407387966,7.358601174,5.653455679,6.840867644,7.711827739,4.012692711,7.301886744,5.894087097,5.734502549,4.158249393,9.544176747,5.031020524,4.649578143,3.796315627,8.566068904,7.688643855,6.32119559,5.968512658,5.259047715,6.256031239,3.291209691,7.74088199,7.890183563,6.292045499,4.284058674,3.580502982,3.403939928,6.710454974,4.191636142,4.849819319,4.159437788,7.990475281,7.373144375,8.83281199,6.113779816,5.249316012,5.638621009,6.233672531,4.106327029
GSM537333,10.10776161,9.669961284,11.52090695,9.931037961,8.992218311,12.54182663,9.969552761,9.541108789,11.04544616,9.290251531,11.43061019,9.14319428,10.31775331,8.635129031,11.76607194,10.21567369,7.723140712,10.41613014,10.67092822,12.49816303,10.67640503,9.479422692,11.4085233,9.417506752,9.942473054,9.716843091,11.58081144,11.5261786,9.327927566,12.05740946,9.037387606,12.37959123,12.0141273,12.28933156,10.51042615,12.12348367,8.100142843,12.42320483,10.0797456,11.34927623,11.40274031,9.652768639,11.41636962,13.39635659,9.909933942,7.929201256,11.00922342,9.828227345,10.10950779,8.918833181,10.64483325,9.108963596,12.64944755,10.71414605,11.6864287,10.18015035,11.37114611,13.23273167,8.810499272,9.588142536,10.66122217,11.48371435,11.57331844,10.76818102,8.926582802,12.99525949,6.183729763,8.645843291,9.986379182,10.48452028,10.37185428,11.75498542,9.35921573,11.32198026,11.7471972,13.23578021,7.923405755,11.89272891,9.957087041,9.181162428,9.25373522,8.375778784,10.98697888,11.04268806,11.07537924,9.077022622,9.68753252,10.04109389,7.736658263,10.95890706,10.12103614,9.235485938,10.8949499,11.90986806,11.60172344,9.217611851,8.354118888,10.54213563,11.33984942,8.848534454,10.13516048,11.60091232,10.10710677,11.72765526,12.99270315,12.57292168,11.26162863,9.307678846,9.24262268,9.799182992,10.63785386,10.3432685,12.32448356,8.482766741,9.15103757,6.581267185,13.36621896,8.713057959,11.66161884,9.156075271,10.92853787,12.32913335,9.663439673,9.98288631,12.4307403,8.894731052,14.19364072,10.46654272,10.30551187,8.247962612,10.98552992,9.018636505,12.22135498,10.77577692,8.543666132,10.18096126,11.57548816,10.63370106,9.997730854,10.49395379,7.445761479,9.292832519,12.06899025,8.596540993,9.360944413,9.072262994,8.5437631,8.706821011,8.103634442,10.14554212,8.47790864,9.727718216,10.27508845,11.97762066,9.5250896,9.674890803,12.33619184,11.19598666,8.357018613,11.54284672,10.54454552,7.449913253,8.253618536,8.531350353,11.2776436,9.149999027,8.633963744,10.26469052,12.77555749,8.524752245,9.383326548,9.541491653,11.94648499,12.4866509,12.9603812,10.21820944,7.615028551,11.97272461,9.274236536,9.82626787,11.57732752,8.089442533,12.08379088,10.59291263,8.023163177,9.719257648,10.28501162,9.965017974,8.570998161,9.381116461,8.085627889,7.289172686,10.40004337,4.189546503,5.58538019,3.494583166,3.323501549,4.635252665,5.081897899,6.460580108,4.001572094,4.410939879,3.689420842,3.770382398,5.776981934,4.451885527,3.508935714,4.634280429,5.737742432,3.294856691,5.04030565,4.093005733,3.834066853,3.935678058,4.336183934,4.963672499,4.073568175,4.172622331,4.554530926,5.806630916,4.270585478,4.590416192,6.117568194,4.568979887,4.366718256,7.307381273,9.831094952,5.167791618,7.861798784,4.974268179,3.572209301,4.071999426,3.700503792,7.963922706,4.809886801,3.203543616,5.344322529,3.974404184,4.389974428,4.661256715,5.259707645,6.226039853,7.605173116,5.067799435,5.867378324,8.015198727,5.339878341,6.181825068,3.542291828,3.474141223,3.152037925,4.594027621,4.455585617,6.478023692,5.924608433,4.531776747,6.665985093,4.96191332,5.032370616,8.634463959,11.10381227,4.29367181,5.544104214,6.060046324,8.032683787,6.281808284,5.859638108,5.485710121,4.21101709,6.728672559,7.188695918,6.985570095,3.949363328,8.312229716,3.43733381,5.096277814,7.823970701,4.06742912,5.192704749,4.785833701,4.286832349,5.398262535,4.187806362,6.091844352,6.314166266,4.958032499,6.896034472,3.956118084,4.116853895,4.881788022,6.20679655,5.150566619,4.769501875,4.580905598,4.990545219,5.03233301,8.388763579,6.503317793,5.013887478,4.245559325,6.081810383,3.423002843,6.736136682,3.444635528,6.984671954,7.852072609,7.364622719,5.103067739,6.558474667,9.343763538,4.741886074,4.466579385,8.396691246,4.160970293,4.230607359,5.943077395,4.31200092,7.073351074,5.687931335,5.807749249,3.744575398,4.35994687,5.486400062,7.363865863,5.560364156,4.983129942,6.106016431,4.111219219,5.507073107,3.954276405,5.80986459,7.006228381,4.493598849,3.275642603,3.690514357,4.227071533,3.969745674,6.833428124,4.117605204,5.910016965,4.408149571,5.898781316,4.298423434,10.42927297,5.228811086,6.396042306,5.861044842,6.816907207,4.748929267,10.86423015,5.306254381,6.130456692,7.795537473,7.28389562,5.425589773,4.251320202,5.137776073,6.969571493,3.472180183,3.267199483,4.470525329,3.187800829,7.236842469,4.301143314,5.686680709,6.424208072,3.237934627,6.19863111,6.866847681,4.23551473,6.246206558,6.945773193,6.715880185,4.431418772,10.84213345,7.281807428,5.637574216,6.974863885,9.538054886,5.733539249,6.48707291,9.15795561,5.702594115,7.658524742,4.227636978,6.103146864,3.868537767,4.848346526,5.274936522,8.257345205,5.044137473,3.949204874,7.552177921,6.865776934,6.889278867,6.9580594,7.587951713,6.282887451,5.345133483,6.327502364,5.899740573,10.02652184,6.132195873,5.234807514,7.128297893,5.566227864,5.946666085,6.780589762,4.083695528,7.895320877,5.764069893,5.307491308,4.503891492,7.6413093,6.620581597,4.403339298,3.458752391,7.348879456,6.934964688,6.506533427,5.737742432,4.507923428,5.68349461,3.812979209,7.766150705,7.22175426,5.554400426,4.371713245,3.58026704,3.370108957,6.654531432,3.939011326,4.828053166,4.548334474,9.561013955,6.443398102,5.710409597,6.459583864,5.136545827,5.580786637,6.154057045,4.047665357
